stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
0211APT,,Terminal,D,-1.245364,36.867826,,,,
0201DAW,,dawa pharmacutical,ND,-1.247043,36.873225,,,,
0201KBM,,Kariobangi market stage,ND,-1.255538,36.878823,,,,
0201SHP,,Shell petrol station,ND,-1.256536,36.878871,,,,
0301RND,,rounder,ND,-1.26236,36.87915,,,,
0311SOK,,soko bus stop,D,-1.262113,36.881741,,,,
0311BAO,,kwa mbao,D,-1.261797,36.88445,,,,
0311RIS,,wamwaris,D,-1.261081,36.887801,,,,
0311SEN,,senior,D,-1.260132,36.890638,,,,
0311TOT,,total,D,-1.258169,36.893431,,,,
0301AIC,,AIC church,ND,-1.25663,36.897972,,,,
0311NNE,,marigo nne,D,-1.254787,36.899631,,,,
0311DIZ,,kwa mandazi,D,-1.254192,36.90031,,,,
0311FTY,,41 stage,D,-1.251773,36.90316,,,,
0311CIN,,cinema,D,-1.250572,36.905081,,,,
0311BET,,bethany,D,-1.250111,36.905767,,,,
0311JUA,,jua cali,D,-1.248276,36.908139,,,,
0311JER,,new jeruslaem,D,-1.24612,36.908321,,,,
0311DDS,,Dandora terminal,D,-1.245059,36.90846,,,,
0310DDS,,Dandora terminal,D,-1.245059,36.90846,,,,
0300FTY,,Stage 41,ND,-1.249049,36.90123,,,,
0300DSC,,dadora sec,ND,-1.251044,36.898828,,,,
0310EQT,,equity bus stop,D,-1.252438,36.897528,,,,
0300BPS,,bp filling statioon,ND,-1.254669,36.894599,,,,
0310DUN,,Dunia bust stop,D,-1.255699,36.893,,,,
0310TOT,,total,D,-1.258177,36.893397,,,,
0310SEN,,senior,D,-1.260172,36.890758,,,,
0310RIS,,wamwaris,D,-1.261084,36.888065,,,,
0300MUT,,mutarakwa rd,ND,-1.26148,36.886445,,,,
0310BAO,,kwa mbao,D,-1.261877,36.883988,,,,
0210RND,,Terminal tusker,D,-1.262301,36.879,,,,
0200SHP,,Shell petrol station,ND,-1.256525,36.878807,,,,
0210KBM,,Kariobangi market stage,D,-1.255533,36.878748,,,,
0200KBM,,Kariobangi market stage,ND,-1.255259,36.878742,,,,
0200FHA,,Faith home academ,ND,-1.25305,36.878651,,,,
0200BDJ,,Baba dogo Junction,ND,-1.247161,36.874858,,,,
0210NVS,,Naivas,D,-1.247174,36.873228,,,,
0210APT,,Terminal,D,-1.245364,36.867826,,,,
