stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
0701DCS,,Dagoretti Corner Stage,UD,-1.298409,36.75943,,,,
0701DCR,,Deliverance Church Riruta,UD,-1.292742,36.751647,,,,
0701KJI,,Kinyanjui,UD,-1.291616,36.747588,,,,
0711SGO,,Sugoini,D,-1.290401,36.745675,,,,
0711MLK,,Mlangosoko,D,-1.288554,36.743012,,,,
0701BPP,,BP,UD,-1.287695,36.741786,,,,
0701PBG,,Precious Blood Girls' School,UD,-1.284792,36.737882,,,,
0701REU,,KRep/Equity,UD,-1.284519,36.737751,,,,
0701NVI,,Naivasha/Naivasha Road Flat,UD,-1.282624,36.737052,,,,
0701SJC,,St.John College Riruta,UD,-1.281713,36.736867,,,,
0701NDW,,Ndwaru,UD,-1.279007,36.735903,,,,
0701RSF,,Riverside Flats,UD,-1.277609,36.735855,,,,
0701GDB,,Gachangi/Darajani/Baptist Church,UD,-1.273125,36.732513,,,,
0711GTD,,Gathondeki,D,-1.271824,36.729725,,,,
0701SMR,,Summer-Rock,UD,-1.2707,36.728392,,,,
0701LRI,,ILRI,UD,-1.26695,36.723189,,,,
0701THR,,Uthiru,UD,-1.264088,36.719912,,,,
0701WGT,,Kwa Mchanga/TOTAL,UD,-1.262886,36.71848,,,,
0701UTP,,Uthiru Pentecostal,UD,-1.261392,36.71691,,,,
0701WWU,,Waiyaki Way/Uthiru Junction,UD,-1.260951,36.716548,,,,
0801DEP,,Deliverance Church/Petrol Station,UD,-1.26086,36.71329,,,,
0801SHC,,Shell/Cooperation,UD,-1.26039,36.71069,,,,
0801GCC,,87/Gachecheni,UD,-1.25862,36.70304,,,,
0811ETT,,87/Total,D,-1.25788,36.70095,,,,
0801KGH,,Kinoo Girls High School,UD,-1.2564,36.69682,,,,
0811JMK,,Jacmil Supermarket/Kinoo Stage,D,-1.25533,36.69376,,,,
0801MUC,,Muthiga Academy,UD,-1.25218,36.68807,,,,
0801MUM,,Muthiga/KikopeyUD,UD,-1.24962,36.68444,,,,
0801DMN,,Dominion Church,UD,-1.24759,36.68156,,,,
0801RGN,,Regen Filling Station,UD,-1.24653,36.68024,,,,
0811RNG,,Rungiri,D,-1.24285,36.67702,,,,
0801KMP,,Kampala Way Filling Station,UD,-1.24038,36.67545,,,,
0701KIJ,,Kwa Ngwacii Junction,UD,-1.235343,36.668001,,,,
0701GTR,,Gitaru Junction,UD,-1.232439,36.669958,,,,
0701KNR,,Kwa Njeru/Gitaru/Pank View,UD,-1.230569,36.674916,,,,
0711NJG,,Kwa Njeru Stage,D,-1.230536,36.675502,,,,
0711MGU,,Magu,D,-1.230145,36.680691,,,,
0701RNR,,Matta,UD,-1.230007,36.682717,,,,
0711MUT,,Muthure,D,-1.229684,36.687599,,,,
0701ACI,,ACK St. Phillips,UD,-1.229171,36.691852,,,,
0711KNY,,Kanyariri,D,-1.227579,36.698624,,,,
0701ACC,,Acacia Junction/King'eero,UD,-1.224886,36.705526,,,,
0711PFE,,PEFA King'eero,D,-1.224241,36.706924,,,,
0701TTW,,TOTAL Wangige,UD,-1.22071,36.712074,,,,
0711WNG,,Wangige Stage,D,-1.219195,36.71239,,,,
0710WNG,,Wangige Stage,D,-1.219195,36.71239,,,,
0700KAK,,Kenya Assemblies of God King'eero,UD,-1.222091,36.710964,,,,
