shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
2004512,-1.285228,36.828903,1001,
2004512,-1.284026,36.831249,1002,
2004512,-1.284026,36.831249,1003,
2004512,-1.281611,36.832012,1004,
2004512,-1.281007,36.832161,1005,
2004512,-1.281007,36.832161,1006,
2004512,-1.280776,36.832001,1007,
2004512,-1.280466,36.831978,1008,
2004512,-1.280376,36.8321,1009,
2004512,-1.280358,36.832321,1010,
2004512,-1.280406,36.83242,1011,
2004512,-1.279219,36.833508,1012,
2004512,-1.278877,36.833698,1013,
2004512,-1.278355,36.833862,1014,
2004512,-1.277444,36.834007,1015,
2004512,-1.27579,36.834785,1016,
2004512,-1.273206,36.835724,1017,
2004512,-1.27026,36.836895,1018,
2004512,-1.270083,36.836895,1019,
2004512,-1.268524,36.835728,1020,
2004512,-1.268524,36.835728,1021,
2004512,-1.268436,36.835533,1022,
2004512,-1.268189,36.835327,1023,
2004512,-1.267085,36.834526,1024,
2004512,-1.266677,36.834515,1025,
2004512,-1.265904,36.835087,1026,
2004512,-1.265904,36.835087,1027,
2004512,-1.264883,36.836166,1028,
2004512,-1.264232,36.837017,1029,
2004512,-1.262462,36.839863,1030,
2004512,-1.261915,36.84063,1031,
2004512,-1.260896,36.841896,1032,
2004512,-1.260459,36.842583,1033,
2004512,-1.258493,36.846565,1034,
2004512,-1.258225,36.847267,1035,
2004512,-1.258072,36.848083,1036,
2004512,-1.257968,36.851944,1037,
2004512,-1.257815,36.852844,1038,
2004512,-1.257595,36.85339,1039,
2004512,-1.257252,36.854,1040,
2004512,-1.256621,36.854897,1041,
2004512,-1.255309,36.856529,1042,
2004512,-1.25431,36.857586,1043,
2004512,-1.249121,36.862492,1044,
2004512,-1.245289,36.866272,1045,
2004512,-1.244356,36.867256,1046,
2004512,-1.24345,36.868107,1047,
2004512,-1.242972,36.868404,1048,
2004512,-1.241701,36.869034,1049,
2004512,-1.237148,36.871078,1050,
2004512,-1.236086,36.871731,1051,
2004512,-1.235432,36.872292,1052,
2004512,-1.23485,36.872913,1053,
2004512,-1.230245,36.878613,1054,
2004512,-1.228419,36.88097,1055,
2004512,-1.224287,36.886677,1056,
2004512,-1.223064,36.88802,1057,
2004512,-1.221587,36.889446,1058,
2004512,-1.221587,36.889446,1059,
2004512,-1.221214,36.889664,1060,
2004512,-1.221214,36.889664,1061,
2004512,-1.21964,36.891174,1062,
2004512,-1.21964,36.891174,1063,
2004512,-1.219486,36.89119,1064,
2004512,-1.219359,36.891277,1065,
2004512,-1.219292,36.891403,1066,
2004512,-1.21929,36.891548,1067,
2004512,-1.217802,36.893242,1068,
2004512,-1.217802,36.893242,1069,
2004512,-1.215891,36.895309,1070,
2004512,-1.215056,36.89629,1071,
2004512,-1.214528,36.897026,1072,
2004512,-1.214037,36.897877,1073,
2004512,-1.213496,36.899078,1074,
2004512,-1.211156,36.906017,1075,
2004512,-1.211156,36.906017,1076,
2004512,-1.209688,36.910458,1077,
2004512,-1.209184,36.911381,1078,
2004512,-1.208487,36.912174,1079,
2004512,-1.20477,36.915817,1080,
2004512,-1.204233,36.916409,1081,
2004512,-1.204112,36.916508,1082,
2004512,-1.203959,36.916496,1083,
2004512,-1.203812,36.916565,1084,
2004512,-1.203694,36.916801,1085,
2004512,-1.203694,36.916801,1086,
2004512,-1.20373,36.916965,1087,
2004512,-1.203817,36.917068,1088,
2004512,-1.203984,36.917133,1089,
2004512,-1.204118,36.917118,1090,
2004512,-1.204118,36.917118,1091,
2004512,-1.204268,36.917007,1092,
2004512,-1.204332,36.916809,2001,
2004512,-1.204331,36.916767,2002,
2004512,-1.204331,36.916767,2003,
2004512,-1.204542,36.916496,2004,
2004512,-1.20536,36.915833,2005,
2004512,-1.209223,36.912052,2006,
2004512,-1.209802,36.911228,2007,
2004512,-1.210216,36.910309,2008,
2004512,-1.210216,36.910309,2009,
2004512,-1.213662,36.899857,2010,
2004512,-1.214086,36.898693,2011,
2004512,-1.214403,36.898018,2012,
2004512,-1.215003,36.897015,2013,
2004512,-1.215985,36.895782,2014,
2004512,-1.219526,36.891785,2015,
2004512,-1.219526,36.891785,2016,
2004512,-1.219688,36.891781,2017,
2004512,-1.219799,36.891712,2018,
2004512,-1.21989,36.891571,2019,
2004512,-1.21989,36.891392,2020,
2004512,-1.22005,36.891197,2021,
2004512,-1.221497,36.889904,2022,
2004512,-1.221691,36.889557,2023,
2004512,-1.221691,36.889557,2024,
2004512,-1.223461,36.887852,2025,
2004512,-1.224695,36.886414,2026,
2004512,-1.228945,36.880554,2027,
2004512,-1.234804,36.873184,2028,
2004512,-1.235367,36.872547,2029,
2004512,-1.236354,36.871704,2030,
2004512,-1.237325,36.871124,2031,
2004512,-1.243069,36.868626,2032,
2004512,-1.243535,36.868343,2033,
2004512,-1.244627,36.867348,2034,
2004512,-1.245971,36.865894,2035,
2004512,-1.251944,36.860168,2036,
2004512,-1.254573,36.857571,2037,
2004512,-1.256152,36.855774,2038,
2004512,-1.257378,36.854153,2039,
2004512,-1.257764,36.853489,2040,
2004512,-1.25801,36.852863,2041,
2004512,-1.258158,36.852009,2042,
2004512,-1.258204,36.848038,2043,
2004512,-1.258271,36.847481,2044,
2004512,-1.258501,36.846886,2045,
2004512,-1.260265,36.84341,2046,
2004512,-1.260265,36.84341,2047,
2004512,-1.26052,36.843189,2048,
2004512,-1.26088,36.842468,2049,
2004512,-1.261355,36.841751,2050,
2004512,-1.261355,36.841751,2051,
2004512,-1.262003,36.841122,2052,
2004512,-1.262474,36.840778,2053,
2004512,-1.262474,36.840778,2054,
2004512,-1.262727,36.840504,2055,
2004512,-1.26299,36.839626,2056,
2004512,-1.263575,36.838554,2057,
2004512,-1.264982,36.836437,2058,
2004512,-1.264982,36.836437,2059,
2004512,-1.26553,36.835773,2060,
2004512,-1.266057,36.83527,2061,
2004512,-1.266057,36.83527,2062,
2004512,-1.266313,36.835026,2063,
2004512,-1.266642,36.834839,2064,
2004512,-1.267058,36.834782,2065,
2004512,-1.267245,36.834866,2066,
2004512,-1.268386,36.835701,2067,
2004512,-1.268524,36.835728,2068,
2004512,-1.268524,36.835728,2069,
2004512,-1.269943,36.8368,2070,
2004512,-1.270169,36.836918,2071,
2004512,-1.271,36.836628,2072,
2004512,-1.273206,36.835724,2073,
2004512,-1.27579,36.834785,2074,
2004512,-1.277444,36.834007,2075,
2004512,-1.278355,36.833862,2076,
2004512,-1.278355,36.833862,2077,
2004512,-1.278515,36.834045,2078,
2004512,-1.278588,36.834267,2079,
2004512,-1.279459,36.833458,2080,
2004512,-1.279459,36.833458,2081,
2004512,-1.279503,36.83337,2082,
2004512,-1.280622,36.832493,2083,
2004512,-1.280622,36.832493,2084,
2004512,-1.280815,36.8325,2085,
2004512,-1.280954,36.832439,2086,
2004512,-1.281011,36.832355,2087,
2004512,-1.281007,36.832161,2088,
2004512,-1.286658,36.83046,2089,
2004512,-1.286658,36.83046,2090,
2004512,-1.286243,36.829288,2091,
2004512,-1.285279,36.828804,2092,
2004512,-1.285279,36.828804,2093,
2004512,-1.285228,36.828903,2094,
